,ID_Pengiriman,Tanggal,Waktu_Keberangkatan,Waktu_Kedatangan,Lat_Jemput,Lon_Jemput,Lat_Tujuan,Lon_Tujuan,Jarak_KM_Terukur,ID_Kurir,Tipe_Kendaraan,Pengalaman_Kurir,Jumlah_Paket,Kondisi_Cuaca,Kondisi_Lalu_Lintas,Tipe_Area_Tujuan,Durasi_Pengiriman_Menit,ETA_Awal_Menit,Status_Keterlambatan
96,DEL-00097,2023-10-30 17:05:00,2023-10-30 17:05:00,2023-10-30 17:26:36.418906,-6.329365802690703,106.674392421991,-6.143120451322425,106.9257040894768,5.16,9,Motor,Menengah,39,Hujan_Ringan,Sedang,Bisnis,21.60698176047939,16.44009481775606,0
97,DEL-00098,2023-09-16 19:02:00,2023-09-16 19:02:00,2023-09-16 19:26:10.165665,-6.241383244948253,106.88347222908791,-6.11432915909782,106.8361591459488,9.993806014276345,34,Motor,Menengah,36,Hujan_Ringan,Sedang,Perumahan,24.16942775326857,18.389781986182616,0
98,DEL-00099,2023-09-20 18:58:00,2023-09-20 18:58:00,2023-09-20 19:22:16.598562,-6.069385321780165,106.75507706844104,-6.172001689170569,106.9070229244668,6.543593603854117,49,Motor,Rendah,18,Hujan_Ringan,Padat,Perumahan,24.27664269563129,13.853518929572203,0
99,DEL-00100,2023-10-06 09:25:00,2023-10-06 09:25:00,2023-10-06 10:25:01.826355,-6.091223227597591,106.71828350650974,-6.274604194614202,106.68647145200237,26.635579315526783,2,Motor,Menengah,17,Cerah,Sedang,Perumahan,60.030439247025626,52.52663434114743,0
100,DEL-00101,2023-09-03 09:19:00,2023-09-03 09:19:00,2023-09-03 09:54:11.259530,-6.2643371186391406,106.87419737053553,-6.083224027119539,106.71315635025694,17.317970198171988,22,Motor,Rendah,25,Hujan_Ringan,Ringan,Perumahan,35.18765882838375,32.1278624085243,0
101,DEL-00102,2023-10-02 13:51:00,2023-10-02 13:51:00,2023-10-02 13:59:43.769897,-6.302882334770259,106.70098801876684,-6.106667776095894,106.94108785926436,10.525427677935182,39,Motor,Rendah,16,Cerah,Sedang,Perumahan,8.729498280535477,7.638310995468543,0
102,DEL-00103,2023-10-11 07:39:00,2023-10-11 07:39:00,2023-10-11 07:53:10.497998,-6.215273612849427,106.72394775752107,-6.301984304687945,106.91622020707692,7.1132138389622614,23,Motor,Rendah,19,Cerah,Ringan,Bisnis,14.174966638180544,14.883714970089573,0
103,DEL-00104,2023-10-09 08:39:00,2023-10-09 08:39:00,2023-10-09 08:49:00.623160,-6.243250886399702,106.779279432981,-6.102046644737645,106.720568085906,9.32,3,Motor,Menengah,28,Cerah,Ringan,Perumahan,10.010385992839955,10.510905292481956,0
104,DEL-00105,2023-09-01 17:27:00,2023-09-01 17:27:00,2023-09-01 17:43:40.878109,-6.145332086988203,106.74943142070438,-6.058206645226855,106.83629216453927,1.0,43,Motor,Tinggi,24,Cerah,Sedang,Bisnis,16.681301809453895,16.217932314746843,0
105,DEL-00106,2023-10-27 15:49:00,2023-10-27 15:49:00,2023-10-27 17:11:36.457202,-6.060069556974704,106.825617663311,-6.158834264957624,106.75878982755856,34.72,45,Motor,Tinggi,5,Cerah,Padat,Bisnis,82.607620034481,60.23472294180906,0
106,DEL-00107,2023-09-23 16:34:00,2023-09-23 16:34:00,2023-09-23 18:04:19.602724,-6.241099565005232,106.75135218572244,-6.265458433065832,106.79057955261864,34.59702100004806,16,MTR,Menengah,18,Cerah,Sedang,Bisnis,90.32671207152072,79.03587306258065,0
107,DEL-00108,2023-09-07 18:15:00,2023-09-07 18:15:00,2023-09-07 18:27:22.719325,-6.331332748204328,106.76788549075766,-6.168021850617976,106.90826344472768,2.2895017223802574,41,Motor,Menengah,6,Cerah,Sedang,Bisnis,12.378655412440256,10.831323485885225,0
108,DEL-00109,2023-09-26 15:51:00,2023-09-26 15:51:00,2023-09-26 15:58:10.302926,-6.080715797497285,106.90886598247484,-6.24723947925551,106.8707137830399,3.34,30,Motor,Menengah,12,Cerah,Ringan,Bisnis,7.1717154267322565,7.530301198068869,0
109,DEL-00110,2023-10-30 07:01:00,2023-10-30 07:01:00,2023-10-30 07:54:39.182005,-6.338615080928039,106.9153594318884,-6.147216058807309,106.72153276851604,31.934573423507196,19,Motor,Menengah,15,Cerah,Ringan,Perumahan,53.653033409965104,56.33568508046336,0
110,DEL-00111,2023-09-01 18:04:00,2023-09-01 18:04:00,2023-09-01 18:10:33.472319,-6.064170230854001,106.89831335724402,-6.186560012163239,106.74479792240906,2.181685078874913,44,Motor,Rendah,24,Cerah,Sedang,Perumahan,6.557871991273253,5.738137992364098,0
111,DEL-00112,2023-10-07 17:54:00,2023-10-07 17:54:00,2023-10-07 19:10:23.548933,-6.150626171597288,106.90944927981138,-6.071152816373075,106.73691313794568,42.31988258194187,26,Van,Menengah,21,Cerah,Ringan,Perumahan,76.39248222231787,80.21210633343377,0
112,DEL-00113,2023-09-09 15:34:00,2023-09-09 15:34:00,2023-09-09 16:14:36.599882,-6.067493237467415,106.82091860080172,-6.164627437039759,106.88419883350224,17.092131464197628,16,MTR,Menengah,16,Hujan_Ringan,Sedang,Bisnis,40.60999803505524,30.8989115484116,0
113,DEL-00114,2023-09-19 09:19:00,2023-09-19 09:19:00,2023-09-19 10:28:35.027611,-6.290102094005307,106.8438699644254,-6.285805494881849,106.79702652634104,41.12432738088951,22,Motor,Menengah,24,Cerah,Ringan,Perumahan,69.58379350986435,73.06298318535757,0
114,DEL-00115,2023-09-24 12:55:00,2023-09-24 12:55:00,2023-09-24 13:38:31.639956,-6.337790061423858,106.81715194996649,-6.132467037997435,106.93521729210732,22.17090679894814,6,Mobil_Van,Menengah,14,Hujan_Ringan,Ringan,Perumahan,43.527332602318175,39.74234715863834,0
115,DEL-00116,2023-10-03 14:51:00,2023-10-03 14:51:00,2023-10-03 15:26:35.280318,-6.2035370065170525,106.88567642521588,-6.259736504641736,106.89500615316872,17.650196440704406,37,Motor,Tinggi,25,Cerah,Ringan,Bisnis,35.58800530490087,41.51933952238434,0
116,DEL-00117,2023-09-11 07:07:00,2023-09-11 07:07:00,2023-09-11 07:13:03.701915,-6.214812975628963,106.81530014572844,-6.268282714115359,106.71335832925637,5.279055323677654,5,Mobil_Van,Menengah,7,Cerah,Ringan,Perumahan,6.061698591265294,6.364783520828559,0
117,DEL-00118,2023-10-06 12:39:00,2023-10-06 12:39:00,2023-10-06 13:44:06.914593,-6.250552318023535,106.68332308936525,-6.232467012327649,106.88578283860636,23.018470463129802,43,Mobil_Van,Menengah,8,Cerah,Sedang,Perumahan,65.11524321745465,56.97583781527282,0
118,DEL-00119,2023-09-20 09:47:00,2023-09-20 09:47:00,2023-09-20 10:58:22.115358,-6.062703057683391,106.89287403613706,-6.346400996281197,106.80182380416416,36.76703406375575,14,Motor,Tinggi,28,Cerah,Ringan,Perumahan,71.3685893039035,83.26335418788742,0
119,DEL-00120,2023-09-25 09:24:00,2023-09-25 09:24:00,2023-09-25 09:58:15.000261,-6.10322488035157,106.87817555120326,-6.059257801951616,106.7261130378542,16.439251632532997,24,Motor,Menengah,31,Hujan_Ringan,Ringan,Perumahan,34.25000435171355,31.271743103738466,0
120,DEL-00121,2023-09-29 08:45:00,2023-09-29 08:45:00,2023-09-29 09:46:53.778638,-6.151525393587322,106.8960901785848,-6.190300666592391,106.75899952284536,33.937051223880765,14,Motor,Menengah,35,Cerah,Ringan,Bisnis,61.89631063085241,64.99112616239503,0
121,DEL-00122,2023-09-18 08:53:00,2023-09-18 08:53:00,2023-09-18 09:57:02.660529,-6.301142512508652,106.70712883901692,-6.117951831838112,106.941637835023,35.63,9,Motor,Menengah,14,Cerah,Sedang,Perumahan,64.04434215074842,56.03879938190487,0
122,DEL-00123,2023-10-05 19:40:00,2023-10-05 19:40:00,2023-10-05 19:45:00.000000,-6.129702977534443,106.7314851158145,-6.272644333286637,106.79518843277523,5.8899561970735625,40,Motor,Tinggi,8,Hujan_Ringan,Sedang,Perumahan,5.0,4.018600228268691,0
123,DEL-00124,2023-10-06 07:03:00,2023-10-06 07:03:00,2023-10-06 07:27:36.839307,-6.131896263590083,106.73872550917906,-6.126014560509913,106.8658817548832,7.894553713028399,11,Motor,Menengah,16,Hujan_Ringan,Sedang,Perumahan,24.61398844891648,18.72803468939297,0
124,DEL-00125,2023-10-03 11:47:00,2023-10-03 11:47:00,2023-10-03 12:14:09.459242,-6.2224795479151975,106.8024241608557,-6.17984884931656,106.79312558854885,17.439911454074693,10,Motor,Rendah,19,Cerah,Ringan,Perumahan,27.1576540378844,28.51553673977862,0
125,DEL-00126,2023-09-20 14:07:00,2023-09-20 14:07:00,2023-09-20 14:12:00.000000,-6.072564227085796,106.69016312524904,-6.22275674786615,106.76146718215384,3.2298693025998855,31,Motor,Tinggi,30,Hujan_Ringan,Ringan,Industri,5.0,-11.353338455894376,0
126,DEL-00127,2023-09-07 09:16:00,2023-09-07 09:16:00,2023-09-07 10:17:53.828125,-6.299906635331297,106.76561452598246,-6.0587992321410615,106.8889260054778,31.292978614793338,25,Motor,Menengah,38,Hujan_Ringan,Ringan,Bisnis,61.89713540849216,56.51477580775372,0
128,DEL-00129,2023-10-21 12:54:00,2023-10-21 12:54:00,2023-10-21 13:34:58.659262,-6.33103269822481,106.72942881390982,-6.152762425433097,106.67156674969976,6.279446226758721,31,Motor,Menengah,22,Badai,Ringan,Perumahan,40.977654368109874,30.733240776082408,0
129,DEL-00130,2023-09-22 12:37:00,2023-09-22 12:37:00,2023-09-22 12:59:13.704991,-6.111364712546724,106.86191629036752,-6.345397342553036,106.7336932767395,13.304295013605422,16,Mobil_Van,Menengah,13,Hujan_Ringan,Ringan,Bisnis,22.228416509645797,20.295510726198334,0
130,DEL-00131,2023-10-15 09:53:00,2023-10-15 09:53:00,2023-10-15 10:17:47.807150,-6.163472184171381,106.9064433468952,-6.259563438050406,106.80236131428926,14.924425221839122,37,Motor,Menengah,38,Cerah,Ringan,Bisnis,24.796785833279703,26.036625124943694,0
131,DEL-00132,2023-09-08 17:26:00,2023-09-08 17:26:00,2023-09-08 18:22:22.013257,-6.255517908295626,106.65687175997915,-6.08339253015198,106.74494932423332,24.477465815975542,6,Motor,Rendah,34,Cerah,Sedang,Perumahan,56.36688762095413,49.32102666833487,0
132,DEL-00133,2023-10-04 11:29:00,2023-10-04 11:29:00,2023-10-04 12:10:19.563194,-6.3008559009217056,106.8197690890065,-6.122312281665194,106.88507490148822,14.793062211367062,43,Motor,Tinggi,8,Hujan_Ringan,Sedang,Perumahan,41.32605322751614,34.93748461263442,0
133,DEL-00134,2023-10-03 18:46:00,2023-10-03 18:46:00,2023-10-03 19:57:50.701248,-6.337955668991378,106.66081792861868,-6.188973789147306,106.68442000822466,35.48667935986035,11,Motor,Menengah,28,Hujan_Ringan,Ringan,Bisnis,71.84502079216766,65.59762767980527,0
134,DEL-00135,2023-10-03 11:59:00,2023-10-03 11:59:00,2023-10-03 13:39:22.359490,-6.299976329412219,106.67557477350346,-6.079952087866015,106.88933948588596,31.29746994424498,48,Motor,Tinggi,30,Hujan_Ringan,Padat,Perumahan,100.3726581610763,63.64208397894331,1
135,DEL-00136,2023-10-18 09:03:00,2023-10-18 09:03:00,2023-10-18 10:47:38.332665,-6.214014606098703,106.86152521038424,-6.204133846037734,106.83536592515846,42.3108653809841,40,Truk_Kecil,Menengah,11,Badai,Ringan,Perumahan,104.63887774193456,78.47915830645093,0
136,DEL-00137,2023-10-05 07:16:00,2023-10-05 07:16:00,2023-10-05 08:17:18.581698,-6.275846909296819,106.87068243195064,-6.180047880743667,106.73681031556124,29.693161631684763,19,MTR,Menengah,25,Cerah,Ringan,Perumahan,61.30969496909909,64.37517971755405,0
137,DEL-00138,2023-10-14 18:29:00,2023-10-14 18:29:00,2023-10-14 20:23:55.624250,-6.27230534677041,106.89419420195183,-6.235354145840737,106.75333640653236,49.86354616696226,1,Motor,Menengah,18,Cerah,Sedang,Perumahan,114.92707083615512,100.56118698163571,0
138,DEL-00139,2023-09-29 11:05:00,2023-09-29 11:05:00,2023-09-29 11:39:56.223792,-6.087327089999686,106.79227245353108,-6.163987988983135,106.70486974652796,14.632831254820921,27,Motor,Menengah,38,Cerah,Ringan,Bisnis,34.93706319503923,36.6839163547912,0
139,DEL-00140,2023-10-05 18:40:00,2023-10-05 18:40:00,2023-10-05 20:43:05.933162,-6.19545869796167,106.90794224460484,-6.254299540723738,106.72577202008944,34.242223304017806,21,Motor,Menengah,14,Hujan_Ringan,Padat,Bisnis,123.09888604050109,70.24664692528596,1
140,DEL-00141,2023-10-07 14:28:00,2023-10-07 14:28:00,2023-10-07 15:20:22.029407,-6.131224408061476,106.70005148749247,-6.234352346737293,106.86518066069476,23.92481090410535,41,Mobil_Van,Menengah,15,Cerah,Sedang,Industri,52.367156786364,45.8212621880685,0
141,DEL-00142,2023-10-19 11:30:00,2023-10-19 11:30:00,2023-10-19 12:14:24.868832,-6.339286715291557,106.7249149240905,-6.060102121037819,106.76276524216236,12.704967675047932,14,Motor,Menengah,11,Hujan_Ringan,Sedang,Bisnis,44.41448053898076,33.79362649705058,0
142,DEL-00143,2023-10-05 18:32:00,2023-10-05 18:32:00,2023-10-05 19:10:18.587710,-6.240450993296592,106.69035064428058,-6.316607396060123,106.85624524160612,23.926733799270227,20,Motor,Menengah,39,Cerah,Sedang,Perumahan,38.30979515917316,33.52107076427652,0
143,DEL-00144,2023-10-22 19:20:00,2023-10-22 19:20:00,2023-10-22 19:56:21.152655,-6.206249195781368,106.88926117817456,-6.318423396426188,106.80423226233052,21.67,35,Motor,Rendah,32,Hujan_Ringan,Sedang,Perumahan,36.35254425401673,27.659544541099688,0
144,DEL-00145,2023-10-02 13:32:00,2023-10-02 13:32:00,2023-10-02 14:08:31.970949,-6.294074943436945,106.71860253551598,-6.337005194163496,106.69358932489318,12.67564401102696,37,Mobil_Van,Tinggi,19,Cerah,Sedang,Perumahan,36.53284915206742,35.51804778673222,0
145,DEL-00146,2023-09-03 08:24:00,2023-09-03 08:24:00,2023-09-03 08:35:23.432204,-6.313942537566339,106.69665337282748,-6.25398664407192,106.79972119433992,3.150150414164097,31,Motor,Menengah,5,Cerah,Ringan,Perumahan,11.390536740783626,11.960063577822808,0
146,DEL-00147,2023-10-12 12:57:00,2023-10-12 12:57:00,2023-10-12 13:16:07.385414,-6.088908866450048,106.8369332062764,-6.230531227259623,106.8769409537528,14.771652620378422,2,Motor,Menengah,18,Cerah,Ringan,Perumahan,19.12309022866453,20.07924474009776,0
147,DEL-00148,2023-09-03 14:45:00,2023-09-03 14:45:00,2023-09-03 15:48:59.164321,-6.068170511870061,106.6731246079082,-6.3216453067791365,106.73930265141728,32.66849812408166,18,Motor,Rendah,17,Cerah,Ringan,Perumahan,63.98607201658413,67.18537561741334,0
148,DEL-00149,2023-09-24 08:31:00,2023-09-24 08:31:00,2023-09-24 09:00:27.477082,-6.326357990586378,106.66347008316605,-6.185260701389951,106.84442449940607,5.721254289447931,21,Motor,Rendah,26,Hujan_Ringan,Sedang,Bisnis,29.45795136536983,22.413658647564,0
149,DEL-00150,2023-10-17 12:22:00,2023-10-17 12:22:00,2023-10-17 13:13:34.029382,-6.245294386237267,106.68201529456572,-6.175009541283539,106.7097097963625,19.439752287060564,25,Motor,Menengah,25,Cerah,Ringan,Perumahan,51.56715637447858,54.14551419320251,0
150,DEL-00151,2023-09-02 17:41:00,2023-09-02 17:41:00,2023-09-02 17:46:00.000000,-6.062514311556658,106.65007226519614,-6.124691991916002,106.69070968737502,1.0854260379193859,13,Mobil_Van,Menengah,22,Cerah,Ringan,Perumahan,5.0,-1.180241779008153,0
151,DEL-00152,2023-09-02 16:16:00,2023-09-02 16:16:00,2023-09-02 16:25:23.344092,-6.325051480060261,106.85909704626654,-6.05720956501526,106.75806783918718,10.2421563786733,36,Motor,Menengah,13,Cerah,Ringan,Perumahan,9.389068199677736,9.858521609661622,0
152,DEL-00153,2023-10-10 07:08:00,2023-10-10 07:08:00,2023-10-10 08:13:08.217507,-6.156907588136383,106.81867059651434,-6.16419432581228,106.7667610781099,19.23775740102837,17,Motor,Menengah,35,Cerah,Padat,Perumahan,65.13695844834847,42.74612898172868,0
153,DEL-00154,2023-10-13 12:47:00,2023-10-13 12:47:00,2023-10-13 13:50:00.724914,-6.058333588709899,106.71296253271132,-6.316504757995717,106.87830288911012,31.62137646190171,46,motor,Tinggi,9,Cerah,Sedang,Perumahan,63.01208189403731,61.26174628586961,0
154,DEL-00155,2023-10-09 19:41:00,2023-10-09 19:41:00,2023-10-09 20:47:48.438757,-6.056532899425588,106.71990148439328,-6.323442727026265,106.78802362538036,41.97160157359137,12,Motor,Menengah,35,Cerah,Ringan,Perumahan,66.80731262267109,70.14767825380464,0
155,DEL-00156,2023-10-25 16:34:00,2023-10-25 16:34:00,2023-10-25 16:45:13.620964,-6.208633000728877,106.893290579541,-6.1167359409048885,106.67437046859924,9.975941737739221,42,Mobil_Van,Tinggi,5,Cerah,Ringan,Bisnis,11.227016064311195,13.098185408363062,0
156,DEL-00157,2023-10-20 15:23:00,2023-10-20 15:23:00,2023-10-20 16:58:10.782190,-6.301175267665286,106.80054603475809,-6.154899761439222,106.84019984950662,52.05242886538043,22,Motor,Menengah,26,Cerah,Ringan,Bisnis,95.17970316413778,99.93868832234467,0
157,DEL-00158,2023-09-13 18:57:00,2023-09-13 18:57:00,2023-09-13 20:01:48.175287,-6.289374705506768,106.85955850712452,-6.301425681588031,106.7907759779598,29.230347543426156,24,Motor,Rendah,19,Hujan_Ringan,Sedang,Perumahan,64.80292145553317,49.30657067268828,0
158,DEL-00159,2023-09-07 15:35:00,2023-09-07 15:35:00,2023-09-07 15:40:00.000000,-6.0831195814626815,106.78582663538248,-6.27399200819494,106.7494929601696,1.0,15,Motor,Rendah,30,Cerah,Ringan,Perumahan,5.0,-3.895114109062261,0
159,DEL-00160,2023-10-15 10:00:00,2023-10-15 10:00:00,2023-10-15 10:57:08.288771,-6.07649509870108,106.72131540780624,-6.124927883812244,106.89066564258329,25.13210607365491,7,Truk_Kecil,Menengah,33,Hujan_Ringan,Ringan,Bisnis,57.13814618998286,52.16961173868001,0
160,DEL-00161,2023-09-08 18:50:00,2023-09-08 18:50:00,2023-09-08 20:09:49.030628,-6.167636106837934,106.94112084020487,-6.180153265458307,106.69631543706828,35.51192433494287,3,Motor,Menengah,31,Cerah,Sedang,Perumahan,79.81717713700304,69.84002999487767,0
161,DEL-00162,2023-09-23 18:33:00,2023-09-23 18:33:00,2023-09-23 19:28:55.495348,-6.120147080159027,106.8196942690126,-6.174499981249238,106.92396370319338,30.708736373096784,20,Motor,Menengah,38,Cerah,Ringan,Perumahan,55.92492247061928,58.72116859415024,0
162,DEL-00163,2023-09-02 13:21:00,2023-09-02 13:21:00,2023-09-02 14:13:08.003968,-6.128020624558878,106.68929457113038,-6.286997398613627,106.75021844709514,21.81969586519289,43,Mobil_Van,Menengah,25,Hujan_Ringan,Ringan,Perumahan,52.13339946832512,47.60006038412294,0
163,DEL-00164,2023-10-21 15:57:00,2023-10-21 15:57:00,2023-10-21 16:43:58.919564,-6.151453520603268,106.77182701265517,-6.161282605502687,106.7882824334528,19.767722922197024,26,Motor,Menengah,16,Cerah,Ringan,Industri,46.98199273294533,49.3310923695926,0
164,DEL-00165,2023-09-22 16:57:00,2023-09-22 16:57:00,2023-09-22 17:17:39.916022,-6.101816913538419,106.74880122358408,-6.118811421377823,106.92876989866804,6.459732625002092,45,Motor,Menengah,39,Cerah,Padat,Perumahan,20.665267025639707,13.561581485576056,0
165,DEL-00166,2023-09-22 07:51:00,2023-09-22 07:51:00,2023-09-22 07:56:00.000000,-6.144378013087904,106.71422624057656,-6.084424332360846,106.87837194952132,8.889485439686954,28,motor,Tinggi,38,Cerah,Padat,Perumahan,5.0,-7.556214565732058,0
166,DEL-00167,2023-10-12 12:14:00,2023-10-12 12:14:00,2023-10-12 12:59:42.722508,-6.189799308275751,106.93003199677209,-6.128984802554585,106.67229073014144,26.064849374146867,35,Motor,Menengah,37,Cerah,Ringan,Bisnis,45.71204179432287,47.99764388403901,0
167,DEL-00168,2023-10-24 17:59:00,2023-10-24 17:59:00,2023-10-24 19:16:21.127240,-6.278913091223553,106.91427599863792,-6.177087304697295,106.8234890576266,30.266214024710262,45,Motor,Menengah,27,Cerah,Sedang,Bisnis,77.3521206627935,67.68310557994431,0
168,DEL-00169,2023-10-07 07:07:00,2023-10-07 07:07:00,2023-10-07 08:49:27.157246,-6.126833556764415,106.70974413495604,-6.148022207825967,106.74310886150197,30.421721409786066,40,Motor,Menengah,12,Cerah,Padat,Perumahan,102.45262076108104,67.23453237445943,1
169,DEL-00170,2023-10-23 18:43:00,2023-10-23 18:43:00,2023-10-23 19:32:22.344878,-6.207968639648517,106.75564436671664,-6.2044665612458365,106.8025464749522,23.76021993815229,9,Motor,Rendah,23,Hujan_Ringan,Ringan,Bisnis,49.37241463572887,45.07916118914376,0
170,DEL-00171,2023-10-14 11:38:00,2023-10-14 11:38:00,2023-10-14 12:16:21.437948,-6.261562494797747,106.87869461750124,-6.281930527064714,106.87289071249025,20.91167514252665,7,MTR,Rendah,39,Hujan_Ringan,Ringan,Bisnis,38.35729912962454,35.02188181400502,0
171,DEL-00172,2023-09-04 12:44:00,2023-09-04 12:44:00,2023-09-04 12:49:00.000000,-6.109416117277467,106.71255181444208,-6.08533790816842,106.7988518741756,1.0,40,Truk_Kecil,Menengah,31,Cerah,Ringan,Bisnis,5.0,-2.324710547575655,0
172,DEL-00173,2023-10-02 10:29:00,2023-10-02 10:29:00,2023-10-02 11:52:16.833865,-6.140985919894091,106.82746945878128,-6.190213210049772,106.6713065630835,41.24407811461958,14,Motor,Tinggi,34,Cerah,Sedang,Bisnis,83.2805644136212,80.96721540213174,0
174,DEL-00175,2023-10-10 10:15:00,2023-10-10 10:15:00,2023-10-10 10:43:51.689014,-6.300367507994337,106.84619169771322,-6.052967325874046,106.65723889996804,11.428762140892953,10,Mobil_Van,Menengah,32,Cerah,Ringan,Perumahan,28.861483566858293,30.30455774520121,0
175,DEL-00176,2023-09-13 08:59:00,2023-09-13 08:59:00,2023-09-13 09:33:23.586899,-6.155243214609052,106.86192259208264,-6.054495296518208,106.75452280720798,19.26822780743155,35,Motor,Tinggi,14,Cerah,Ringan,Perumahan,34.393114981536215,40.12530081179225,0
176,DEL-00177,2023-10-12 09:16:00,2023-10-12 09:16:00,2023-10-12 09:21:00.000000,-6.276728159573548,106.86200987670864,-6.174106704500019,106.79340915687705,1.0,48,Mobil_Van,Tinggi,29,Cerah,Padat,Perumahan,5.0,-6.744660330510166,0
177,DEL-00178,2023-10-26 09:27:00,2023-10-26 09:27:00,2023-10-26 09:36:35.931632,-6.078925104409508,106.93944177595468,-6.33981282139476,106.84340206901298,6.039633116994466,15,Motor,Tinggi,18,Cerah,Padat,Perumahan,9.598860540037824,6.9991691437775785,0
178,DEL-00179,2023-10-28 13:25:00,2023-10-28 13:25:00,2023-10-28 14:50:21.870994,-6.320150175723016,106.75394966685607,-6.231155738586547,106.80186203628652,30.47704382613404,45,Motor,Menengah,5,Hujan_Ringan,Padat,Bisnis,85.36451657161498,48.71344695662812,1
